investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV001699,2/21/2025,118633,SIP,26491,Madhya Pradesh,Indore,T30,26-35,Male,24.6,UPI,Verified
INV004515,2/21/2025,118636,SIP,1054,Rajasthan,Udaipur,B30,18-25,Female,5.2,Mandate,Verified
INV002546,2/21/2025,102885,Lumpsum,223429,Gujarat,Surat,T30,26-35,Male,19.3,Cheque,Verified
INV004474,2/21/2025,102886,SIP,4409,West Bengal,Kolkata,T30,46-55,Male,16.5,UPI,Pending
INV003641,2/21/2025,148569,SIP,582,Telangana,Hyderabad,T30,26-35,Female,13.1,UPI,Verified
INV000431,2/21/2025,119094,Redemption,291337,Madhya Pradesh,Bhopal,B30,18-25,Female,4.6,Net Banking,Verified
INV004599,2/21/2025,125498,Lumpsum,395966,West Bengal,Kolkata,T30,36-45,Male,22.8,UPI,Verified
INV004660,2/21/2025,119599,SIP,4993,Uttar Pradesh,Agra,B30,18-25,Male,4.9,Net Banking,Verified
INV000847,2/21/2025,102885,Redemption,310007,West Bengal,Kolkata,T30,26-35,Female,17.8,Mandate,Verified
INV001518,2/21/2025,119599,SIP,16494,Karnataka,Mysore,B30,18-25,Male,3.9,Cheque,Verified
INV001970,2/21/2025,120507,Lumpsum,112857,Gujarat,Surat,T30,36-45,Male,55.1,Cheque,Verified
INV000671,2/21/2025,100025,SIP,7009,Uttar Pradesh,Agra,B30,36-45,Female,15.3,Net Banking,Verified
INV000457,2/21/2025,120507,SIP,15483,Haryana,Faridabad,B30,26-35,Female,22.3,Net Banking,Verified
INV003332,2/21/2025,119093,SIP,50213,Uttar Pradesh,Kanpur,B30,46-55,Male,83.2,Net Banking,Verified
INV000566,2/21/2025,120843,SIP,530,Uttar Pradesh,Agra,B30,36-45,Male,18.2,Cheque,Verified
INV003094,2/21/2025,120842,SIP,17401,Karnataka,Mysore,B30,46-55,Male,59.7,Cheque,Verified
INV001099,2/21/2025,125497,Lumpsum,6693,Haryana,Gurugram,T30,26-35,Female,18.9,Cheque,Verified
INV000284,2/21/2025,125498,SIP,50193,Karnataka,Mysore,B30,26-35,Male,7,UPI,Verified
INV003110,2/21/2025,119599,SIP,2954,Rajasthan,Jaipur,T30,26-35,Male,9,UPI,Verified
INV001744,2/21/2025,119551,Lumpsum,155268,Karnataka,Mysore,B30,26-35,Male,15.9,Net Banking,Verified
INV004484,2/21/2025,118632,SIP,4232,Punjab,Amritsar,B30,46-55,Male,61.9,Mandate,Verified
INV004754,2/21/2025,120505,Redemption,368154,Telangana,Hyderabad,T30,36-45,Female,51.5,Cheque,Verified
INV002613,2/21/2025,118632,SIP,2624,Karnataka,Bangalore,T30,46-55,Female,44.3,Cheque,Verified
INV001041,2/21/2025,118633,SIP,2001,Madhya Pradesh,Bhopal,B30,18-25,Male,5.1,UPI,Verified
INV004896,2/21/2025,119120,SIP,49717,Uttar Pradesh,Agra,B30,18-25,Female,3.5,Mandate,Verified
INV000531,2/21/2025,118632,SIP,55911,Delhi,Gurugram,T30,56+,Male,64.9,UPI,Verified
INV000666,2/21/2025,120842,Redemption,436788,Maharashtra,Mumbai,T30,36-45,Male,49.7,UPI,Verified
INV002983,2/21/2025,101206,SIP,12409,Karnataka,Mysore,B30,18-25,Male,6.2,Mandate,Verified
INV000833,2/21/2025,120504,SIP,7460,Maharashtra,Nashik,B30,18-25,Male,4.4,UPI,Verified
INV002989,2/21/2025,118635,Redemption,40567,Haryana,Faridabad,B30,46-55,Male,16.3,Net Banking,Verified
INV002551,2/21/2025,120842,Redemption,273225,West Bengal,Kolkata,T30,18-25,Female,5.9,UPI,Verified
INV002637,2/21/2025,120503,Lumpsum,353663,Telangana,Hyderabad,T30,26-35,Male,14.4,Cheque,Verified
INV003926,2/21/2025,100016,Redemption,185245,West Bengal,Kolkata,T30,46-55,Male,92.8,Cheque,Verified
INV001705,2/21/2025,119094,Redemption,492988,Haryana,Faridabad,B30,46-55,Male,84.3,Mandate,Verified
INV003129,2/21/2025,101208,Redemption,20228,Haryana,Gurugram,T30,36-45,Female,33.4,Mandate,Verified
INV001816,2/22/2025,100033,Redemption,50042,Telangana,Hyderabad,T30,26-35,Male,9,Mandate,Pending
INV003097,2/22/2025,100033,SIP,7790,Punjab,Chandigarh,T30,26-35,Male,21.5,Mandate,Verified
INV000655,2/22/2025,119552,Redemption,171345,Karnataka,Bangalore,T30,26-35,Male,8,Cheque,Verified
INV003772,2/22/2025,119551,Redemption,449830,Punjab,Amritsar,B30,18-25,Female,6.8,Net Banking,Verified
INV004165,2/22/2025,120505,Lumpsum,326983,West Bengal,Kolkata,T30,26-35,Male,9.3,Net Banking,Verified
INV002013,2/22/2025,148569,SIP,8346,Rajasthan,Jaipur,T30,46-55,Male,30.2,UPI,Verified
INV001811,2/22/2025,118633,SIP,12366,Punjab,Amritsar,B30,18-25,Male,7.8,UPI,Pending
INV004502,2/22/2025,125497,Lumpsum,576838,Rajasthan,Udaipur,B30,36-45,Male,59,UPI,Verified
INV003036,2/22/2025,119095,SIP,9305,Telangana,Hyderabad,T30,26-35,Male,18.2,Cheque,Verified
INV000288,2/22/2025,125497,SIP,583,Telangana,Hyderabad,T30,26-35,Male,10.1,UPI,Pending
INV002817,2/22/2025,120505,SIP,8542,Gujarat,Ahmedabad,T30,26-35,Male,15.8,Cheque,Verified
INV000526,2/22/2025,100025,Lumpsum,519307,Tamil Nadu,Coimbatore,B30,26-35,Female,16.5,Cheque,Verified
INV001608,2/22/2025,118635,Redemption,337862,Delhi,Gurugram,T30,26-35,Male,13.1,Net Banking,Verified
INV000816,2/22/2025,120505,Redemption,294353,Uttar Pradesh,Lucknow,T30,36-45,Male,26,Cheque,Verified
INV001351,2/22/2025,100025,SIP,3458,Uttar Pradesh,Kanpur,B30,26-35,Male,8.5,Net Banking,Verified
INV002343,2/22/2025,120844,SIP,46835,Punjab,Amritsar,B30,26-35,Male,22.1,Net Banking,Verified
INV000207,2/22/2025,118632,SIP,3008,Madhya Pradesh,Indore,T30,26-35,Female,18,UPI,Verified
INV001978,2/22/2025,119094,SIP,2406,Telangana,Hyderabad,T30,36-45,Male,15.5,Mandate,Verified
INV003815,2/22/2025,118633,Lumpsum,57210,Gujarat,Surat,T30,36-45,Male,38.7,Cheque,Verified
INV003033,2/22/2025,120842,Lumpsum,211339,Gujarat,Ahmedabad,T30,36-45,Male,17.3,Net Banking,Verified
INV002846,2/22/2025,149324,SIP,5222,Punjab,Amritsar,B30,36-45,Male,57.1,Net Banking,Verified
INV003747,2/22/2025,119093,Redemption,363934,Madhya Pradesh,Indore,T30,26-35,Female,21.7,UPI,Verified
INV004595,2/22/2025,120842,Lumpsum,276473,Rajasthan,Udaipur,B30,36-45,Male,24,Mandate,Verified
INV002796,2/22/2025,148568,SIP,55799,Telangana,Hyderabad,T30,36-45,Male,48.8,Net Banking,Verified
INV004951,2/22/2025,148568,SIP,1187,Karnataka,Mysore,B30,26-35,Female,7.5,Cheque,Verified
INV000596,2/22/2025,119093,SIP,20604,Madhya Pradesh,Indore,T30,56+,Male,21.3,Cheque,Verified
INV002088,2/22/2025,118636,SIP,5526,Rajasthan,Jaipur,T30,46-55,Female,43.7,UPI,Verified
INV002784,2/22/2025,120842,Redemption,119312,Karnataka,Mysore,B30,26-35,Male,17.7,Net Banking,Pending
INV001746,2/22/2025,120507,Redemption,165181,Rajasthan,Udaipur,B30,26-35,Male,11.2,Cheque,Verified
INV001176,2/22/2025,118635,SIP,4322,Delhi,Noida,T30,18-25,Male,6.5,Cheque,Verified
INV000455,2/22/2025,125497,SIP,1621,Punjab,Chandigarh,T30,18-25,Male,3.2,Cheque,Verified
INV003806,2/22/2025,102887,SIP,1694,Karnataka,Bangalore,T30,26-35,Male,14.7,Cheque,Verified
INV002040,2/22/2025,100033,Redemption,417312,Karnataka,Mysore,B30,36-45,Female,49.1,Mandate,Verified
INV000516,2/22/2025,101208,SIP,1004,Uttar Pradesh,Lucknow,T30,36-45,Male,27.3,Cheque,Verified
INV000987,2/22/2025,118634,Lumpsum,66096,Punjab,Amritsar,B30,26-35,Male,18.7,Cheque,Verified
INV004182,2/22/2025,120505,SIP,5273,Delhi,New Delhi,T30,26-35,Male,10.8,Cheque,Verified
INV000301,2/22/2025,102886,SIP,59918,Gujarat,Ahmedabad,T30,56+,Male,14.8,UPI,Verified
INV004504,2/22/2025,101208,SIP,4102,Telangana,Hyderabad,T30,46-55,Male,46.3,Net Banking,Verified
INV000891,2/22/2025,119095,SIP,564,Gujarat,Surat,T30,26-35,Male,20.9,UPI,Verified
INV003100,2/22/2025,119598,Lumpsum,74599,Telangana,Hyderabad,T30,26-35,Male,16.5,UPI,Verified
INV001765,2/22/2025,118633,SIP,422,Uttar Pradesh,Kanpur,B30,46-55,Male,95.2,Mandate,Verified
INV002603,2/22/2025,119120,SIP,23608,Haryana,Gurugram,T30,36-45,Male,28.4,Cheque,Verified
INV004737,2/22/2025,125497,SIP,2216,Madhya Pradesh,Indore,T30,46-55,Male,98.4,Net Banking,Verified
INV001591,2/22/2025,118634,Lumpsum,71295,Rajasthan,Jaipur,T30,56+,Male,28.1,Cheque,Verified
INV003043,2/22/2025,119551,SIP,1033,Karnataka,Bangalore,T30,26-35,Male,21.2,Cheque,Verified
INV000511,2/22/2025,118634,SIP,529,Punjab,Chandigarh,T30,46-55,Male,88.7,Cheque,Verified
INV003581,2/22/2025,119598,SIP,21724,Tamil Nadu,Coimbatore,B30,56+,Male,15.3,Cheque,Verified
INV000949,2/22/2025,118632,Redemption,235145,Tamil Nadu,Coimbatore,B30,26-35,Male,11.2,Net Banking,Verified
INV000038,2/22/2025,118635,Lumpsum,46523,West Bengal,Kolkata,T30,56+,Female,22.4,Cheque,Verified
INV001516,2/22/2025,102887,Redemption,136665,Tamil Nadu,Coimbatore,B30,26-35,Male,22,Net Banking,Verified
INV003639,2/22/2025,101208,Lumpsum,238518,Telangana,Hyderabad,T30,36-45,Female,22.9,UPI,Pending
INV003073,2/22/2025,119093,Lumpsum,327891,Punjab,Amritsar,B30,26-35,Male,11.9,Cheque,Verified
INV002711,2/22/2025,118636,SIP,29017,Haryana,Gurugram,T30,26-35,Male,12.4,Cheque,Verified
INV004635,2/22/2025,118636,SIP,469,Punjab,Chandigarh,T30,18-25,Male,4.4,Cheque,Verified
INV000366,2/22/2025,101207,Lumpsum,371302,Telangana,Hyderabad,T30,36-45,Male,55.4,Net Banking,Verified
INV002582,2/22/2025,102887,SIP,1970,Telangana,Hyderabad,T30,26-35,Female,11.1,UPI,Verified
INV001841,2/22/2025,119120,SIP,6795,Madhya Pradesh,Bhopal,B30,36-45,Male,41.3,Cheque,Verified
INV003338,2/22/2025,148567,SIP,12861,Haryana,Faridabad,B30,46-55,Male,69.2,Mandate,Verified
INV000706,2/22/2025,148569,SIP,8177,Telangana,Hyderabad,T30,26-35,Female,7.3,Mandate,Verified
INV000702,2/22/2025,148568,SIP,10284,Tamil Nadu,Coimbatore,B30,46-55,Female,94.1,Net Banking,Verified
INV001909,2/22/2025,118632,SIP,541,Telangana,Hyderabad,T30,36-45,Male,34.2,Net Banking,Verified
INV004920,2/23/2025,119552,SIP,5804,Rajasthan,Jaipur,T30,56+,Male,16.3,UPI,Verified
INV002727,2/23/2025,102886,Redemption,55312,Madhya Pradesh,Bhopal,B30,26-35,Female,6.3,Net Banking,Verified
INV003437,2/23/2025,102885,SIP,854,Punjab,Amritsar,B30,46-55,Female,51,Cheque,Verified
INV003562,2/23/2025,101206,SIP,29496,West Bengal,Kolkata,T30,26-35,Female,11.8,UPI,Verified
INV004284,2/23/2025,120843,SIP,23457,Rajasthan,Udaipur,B30,36-45,Male,40.7,Cheque,Verified
INV004970,2/23/2025,102887,SIP,804,Maharashtra,Nashik,B30,36-45,Female,27.6,Net Banking,Verified
INV004896,2/23/2025,102887,SIP,41615,Uttar Pradesh,Agra,B30,18-25,Female,3.5,UPI,Verified
INV001851,2/23/2025,120842,Redemption,138117,Gujarat,Ahmedabad,T30,26-35,Male,16.2,Cheque,Verified
INV001485,2/23/2025,118632,SIP,14582,Rajasthan,Jaipur,T30,56+,Female,24.4,Mandate,Verified
INV004938,2/23/2025,149323,SIP,2285,Karnataka,Bangalore,T30,18-25,Male,6.3,UPI,Verified
INV004160,2/23/2025,119598,SIP,5369,Uttar Pradesh,Kanpur,B30,18-25,Male,3.9,UPI,Verified
INV001557,2/23/2025,120506,Lumpsum,22011,Haryana,Gurugram,T30,26-35,Female,10.5,UPI,Verified
INV003288,2/23/2025,118633,Lumpsum,319941,Punjab,Chandigarh,T30,56+,Male,57.9,Net Banking,Verified
INV003980,2/23/2025,148568,SIP,13197,West Bengal,Kolkata,T30,26-35,Male,7.1,Net Banking,Pending
INV004770,2/23/2025,119598,SIP,52814,Gujarat,Surat,T30,18-25,Female,5.2,Mandate,Verified
INV002179,2/23/2025,149322,SIP,579,Haryana,Gurugram,T30,26-35,Female,12,Cheque,Verified
INV004608,2/23/2025,101206,SIP,21775,Karnataka,Bangalore,T30,26-35,Female,23.3,Mandate,Verified
INV001287,2/23/2025,119599,SIP,2692,Telangana,Hyderabad,T30,36-45,Female,19.1,Cheque,Verified
INV004819,2/23/2025,125498,SIP,2789,Telangana,Hyderabad,T30,26-35,Female,14.8,Mandate,Verified
INV002149,2/23/2025,120503,SIP,451,Tamil Nadu,Coimbatore,B30,26-35,Male,21.8,Net Banking,Verified
INV003119,2/23/2025,120506,SIP,57764,Karnataka,Bangalore,T30,18-25,Female,4.6,Cheque,Verified
INV000459,2/23/2025,119092,Lumpsum,297535,West Bengal,Kolkata,T30,26-35,Female,21.5,Cheque,Pending
INV001649,2/23/2025,125497,SIP,2693,Telangana,Hyderabad,T30,36-45,Male,51.5,Mandate,Verified
INV002043,2/23/2025,100033,SIP,1994,Uttar Pradesh,Lucknow,T30,18-25,Male,6.7,Mandate,Verified
INV004152,2/23/2025,119094,SIP,55588,Rajasthan,Udaipur,B30,56+,Male,44,UPI,Verified
INV000829,2/23/2025,120504,Redemption,410412,West Bengal,Kolkata,T30,26-35,Female,23.1,Mandate,Verified
INV004366,2/23/2025,101208,SIP,2099,Delhi,New Delhi,T30,46-55,Female,81.1,Mandate,Verified
INV002689,2/23/2025,101207,SIP,1089,Madhya Pradesh,Bhopal,B30,26-35,Male,7.4,Mandate,Verified
INV003744,2/23/2025,149324,SIP,7041,Karnataka,Mysore,B30,18-25,Female,4.1,Mandate,Pending
INV004756,2/23/2025,101207,Lumpsum,435710,Gujarat,Surat,T30,46-55,Male,41.1,Mandate,Verified
INV002773,2/23/2025,101207,SIP,26415,Karnataka,Mysore,B30,36-45,Female,28,UPI,Verified
INV001718,2/23/2025,120507,Lumpsum,42371,Gujarat,Ahmedabad,T30,26-35,Male,11.3,Cheque,Verified
INV001648,2/23/2025,120506,SIP,568,Telangana,Hyderabad,T30,46-55,Female,96.8,Cheque,Verified
INV001537,2/23/2025,118634,SIP,2027,Madhya Pradesh,Indore,T30,46-55,Male,74.7,Mandate,Verified
INV000065,2/23/2025,119598,Redemption,225321,Maharashtra,Mumbai,T30,46-55,Female,43.2,UPI,Verified
INV001640,2/23/2025,148567,Lumpsum,188983,Rajasthan,Jaipur,T30,36-45,Female,52.6,Cheque,Verified
INV001705,2/23/2025,125498,Redemption,259990,Haryana,Faridabad,B30,46-55,Male,84.3,UPI,Verified
INV001520,2/23/2025,119094,SIP,7441,Maharashtra,Nashik,B30,36-45,Female,29.7,Mandate,Verified
INV000371,2/23/2025,149324,SIP,24445,Uttar Pradesh,Agra,B30,26-35,Male,14.6,UPI,Verified
INV002903,2/23/2025,148567,SIP,8683,Madhya Pradesh,Indore,T30,36-45,Male,45,Cheque,Verified
INV004771,2/23/2025,125498,Lumpsum,145696,Tamil Nadu,Coimbatore,B30,18-25,Male,6.6,Net Banking,Verified
INV004363,2/23/2025,119092,Lumpsum,126659,Delhi,Noida,T30,26-35,Male,20.5,UPI,Verified
INV002149,2/23/2025,149323,Lumpsum,15560,Tamil Nadu,Coimbatore,B30,26-35,Male,21.8,Net Banking,Verified
INV003732,2/23/2025,118636,SIP,2446,West Bengal,Kolkata,T30,36-45,Male,56.1,Cheque,Verified
INV000133,2/23/2025,120841,SIP,26645,Karnataka,Bangalore,T30,26-35,Female,11.5,Cheque,Verified
INV003034,2/23/2025,120505,SIP,57925,Tamil Nadu,Chennai,T30,26-35,Male,7.2,Mandate,Verified
INV001372,2/23/2025,100025,SIP,27750,Haryana,Faridabad,B30,56+,Male,46.7,Net Banking,Verified
INV003150,2/23/2025,119598,Lumpsum,442408,Gujarat,Ahmedabad,T30,26-35,Female,13.6,UPI,Verified
INV003630,2/23/2025,149322,Lumpsum,131057,Karnataka,Bangalore,T30,18-25,Female,4.9,Net Banking,Verified
INV003232,2/23/2025,120504,Lumpsum,355770,Maharashtra,Pune,T30,36-45,Female,30.9,UPI,Pending
INV000357,2/23/2025,101206,SIP,28809,Rajasthan,Udaipur,B30,26-35,Male,24.5,Mandate,Verified
INV001021,2/23/2025,120503,SIP,2780,Maharashtra,Mumbai,T30,56+,Male,50.5,Net Banking,Verified
INV001219,2/23/2025,120504,SIP,13227,West Bengal,Kolkata,T30,26-35,Male,18.4,Mandate,Verified
INV000652,2/23/2025,149322,SIP,5478,Delhi,Gurugram,T30,26-35,Male,8,UPI,Verified
INV000413,2/23/2025,119094,SIP,8159,Haryana,Gurugram,T30,36-45,Female,49.8,Cheque,Verified
INV003391,2/23/2025,148568,SIP,2967,West Bengal,Kolkata,T30,26-35,Male,20.2,Net Banking,Verified
INV001674,2/23/2025,148568,SIP,1064,Delhi,Noida,T30,26-35,Male,12,Mandate,Verified
INV004787,2/23/2025,119551,SIP,401,Haryana,Faridabad,B30,26-35,Male,8.2,Cheque,Verified
INV001556,2/23/2025,119092,Redemption,139793,Maharashtra,Nashik,B30,18-25,Male,3.3,Mandate,Verified
INV004854,2/23/2025,119094,SIP,3539,Rajasthan,Udaipur,B30,18-25,Female,3.5,Net Banking,Pending
INV000380,2/23/2025,120842,SIP,1016,Haryana,Gurugram,T30,56+,Male,24.2,Mandate,Verified
INV002604,2/23/2025,120844,SIP,13456,Maharashtra,Mumbai,T30,36-45,Female,25.5,UPI,Verified
INV004883,2/24/2025,118634,SIP,3575,West Bengal,Kolkata,T30,26-35,Male,9.7,Net Banking,Verified
INV002164,2/24/2025,101207,SIP,22213,Punjab,Amritsar,B30,56+,Male,37,Net Banking,Verified
INV002558,2/24/2025,125497,SIP,9865,Haryana,Faridabad,B30,26-35,Female,9.1,Net Banking,Verified
INV002387,2/24/2025,120507,Lumpsum,327405,Telangana,Hyderabad,T30,26-35,Male,13.1,Mandate,Verified
INV001579,2/24/2025,119599,SIP,2364,Karnataka,Bangalore,T30,46-55,Male,71.1,UPI,Verified
INV004619,2/24/2025,119552,Lumpsum,356734,Gujarat,Ahmedabad,T30,46-55,Male,47.9,Cheque,Verified
INV002345,2/24/2025,119599,SIP,8900,Uttar Pradesh,Agra,B30,36-45,Male,38.3,Net Banking,Verified
INV002101,2/24/2025,120842,Redemption,194115,Uttar Pradesh,Lucknow,T30,26-35,Male,14.7,UPI,Verified
INV002190,2/24/2025,125497,Lumpsum,106426,Uttar Pradesh,Kanpur,B30,36-45,Female,58.7,Mandate,Verified
INV000583,2/24/2025,100025,SIP,4580,Punjab,Amritsar,B30,26-35,Male,8.7,Net Banking,Pending
INV003378,2/24/2025,119094,Redemption,31192,Gujarat,Ahmedabad,T30,26-35,Male,12.5,UPI,Verified
INV003762,2/24/2025,100033,Redemption,389298,Telangana,Hyderabad,T30,36-45,Male,39.4,UPI,Verified
INV003722,2/24/2025,118634,Lumpsum,333702,Maharashtra,Nashik,B30,36-45,Female,50.8,Net Banking,Verified
INV004969,2/24/2025,148569,SIP,589,Karnataka,Bangalore,T30,36-45,Male,40.2,Mandate,Verified
INV001417,2/24/2025,119120,Lumpsum,129130,West Bengal,Kolkata,T30,36-45,Female,12.3,Net Banking,Verified
INV000415,2/24/2025,118633,Lumpsum,28732,Maharashtra,Pune,T30,36-45,Female,20.3,UPI,Verified
INV001846,2/24/2025,120503,Redemption,402375,Uttar Pradesh,Kanpur,B30,56+,Male,72.3,Cheque,Verified
INV003690,2/24/2025,119551,SIP,29694,Delhi,Gurugram,T30,36-45,Female,53.2,UPI,Verified
INV000248,2/24/2025,119095,Lumpsum,65760,Madhya Pradesh,Indore,T30,36-45,Female,28.6,Net Banking,Pending
INV004121,2/24/2025,100033,Redemption,263124,West Bengal,Kolkata,T30,26-35,Female,22.3,Mandate,Verified
INV000191,2/24/2025,102887,Lumpsum,13632,Karnataka,Bangalore,T30,26-35,Male,23.1,Net Banking,Verified
INV000723,2/24/2025,119598,SIP,24862,Madhya Pradesh,Indore,T30,46-55,Female,31.4,Net Banking,Verified
INV002698,2/24/2025,118634,Lumpsum,356577,Maharashtra,Pune,T30,26-35,Male,20.9,Mandate,Verified
INV002008,2/24/2025,149324,SIP,2325,Haryana,Gurugram,T30,46-55,Male,83.3,UPI,Verified
INV003698,2/24/2025,100033,SIP,1068,Madhya Pradesh,Bhopal,B30,36-45,Female,41.5,Cheque,Verified
INV000912,2/24/2025,101206,Lumpsum,92803,Haryana,Faridabad,B30,36-45,Male,26.7,UPI,Pending
INV001970,2/24/2025,148567,Redemption,190027,Gujarat,Surat,T30,36-45,Male,55.1,Cheque,Verified
INV002022,2/24/2025,149323,SIP,978,Tamil Nadu,Coimbatore,B30,26-35,Male,6.8,Mandate,Pending
INV000148,2/24/2025,102887,SIP,5719,Telangana,Hyderabad,T30,18-25,Female,3.5,Cheque,Verified
INV004288,2/24/2025,101208,SIP,4897,Punjab,Amritsar,B30,18-25,Female,6.1,Mandate,Verified
INV000236,2/24/2025,149324,SIP,823,Karnataka,Bangalore,T30,36-45,Male,26.2,Net Banking,Verified
INV001244,2/24/2025,118635,SIP,28257,Uttar Pradesh,Agra,B30,26-35,Male,20,Net Banking,Verified
INV001885,2/24/2025,119598,SIP,2380,Karnataka,Bangalore,T30,26-35,Male,18.8,UPI,Verified
INV001594,2/24/2025,120844,Lumpsum,80915,Madhya Pradesh,Bhopal,B30,26-35,Male,13.9,UPI,Verified
INV003002,2/24/2025,119092,Lumpsum,523620,Maharashtra,Pune,T30,26-35,Male,17,Mandate,Verified
INV000199,2/24/2025,148567,SIP,469,Telangana,Hyderabad,T30,36-45,Female,15.7,Cheque,Verified
INV000366,2/24/2025,118635,SIP,5848,Telangana,Hyderabad,T30,36-45,Male,55.4,Net Banking,Verified
INV002177,2/24/2025,119120,SIP,1082,Haryana,Gurugram,T30,26-35,Male,13.2,UPI,Verified
INV003905,2/24/2025,120504,SIP,4494,Maharashtra,Mumbai,T30,26-35,Male,24.3,Cheque,Verified
INV004381,2/24/2025,149324,SIP,20639,West Bengal,Kolkata,T30,46-55,Female,27.2,Cheque,Verified
INV004593,2/24/2025,118636,Lumpsum,521572,Punjab,Amritsar,B30,26-35,Male,13.7,Cheque,Pending
INV003920,2/24/2025,120843,Lumpsum,148756,Punjab,Chandigarh,T30,26-35,Male,20.3,Mandate,Verified
INV002986,2/24/2025,120841,Lumpsum,88360,Punjab,Amritsar,B30,26-35,Male,11.9,Net Banking,Verified
INV004581,2/24/2025,100025,SIP,2236,Gujarat,Surat,T30,26-35,Male,14.7,UPI,Verified
INV001533,2/24/2025,149323,Lumpsum,575509,Telangana,Hyderabad,T30,26-35,Male,21.4,Net Banking,Verified
INV004344,2/24/2025,119598,Redemption,524110,Haryana,Faridabad,B30,26-35,Male,13.5,Mandate,Verified
INV002466,2/24/2025,118634,Redemption,263913,Madhya Pradesh,Indore,T30,36-45,Male,36.9,Cheque,Verified
INV002725,2/24/2025,119093,Lumpsum,109747,Rajasthan,Udaipur,B30,46-55,Female,49.2,UPI,Verified
INV000343,2/24/2025,100033,SIP,1804,Punjab,Chandigarh,T30,36-45,Male,28.5,Net Banking,Verified
INV004311,2/24/2025,119095,Redemption,367721,Uttar Pradesh,Agra,B30,26-35,Female,17,Cheque,Verified
INV004274,2/24/2025,101206,SIP,22870,Rajasthan,Udaipur,B30,26-35,Male,20.4,Cheque,Verified
INV004837,2/24/2025,125498,SIP,56881,Punjab,Amritsar,B30,18-25,Male,5.7,Mandate,Verified
INV004291,2/24/2025,125498,Lumpsum,467947,Telangana,Hyderabad,T30,56+,Female,30.4,UPI,Verified
INV004749,2/24/2025,100025,Lumpsum,470269,Karnataka,Bangalore,T30,56+,Male,45.5,Cheque,Verified
INV002937,2/24/2025,119094,Lumpsum,228600,Rajasthan,Jaipur,T30,56+,Male,64.5,Cheque,Verified
INV000634,2/24/2025,148569,SIP,11596,Karnataka,Bangalore,T30,26-35,Female,22.7,Net Banking,Verified
INV004640,2/24/2025,120507,Redemption,269234,Telangana,Hyderabad,T30,36-45,Male,46.5,Net Banking,Verified
INV003738,2/24/2025,119551,SIP,2711,Delhi,Noida,T30,26-35,Male,19,Cheque,Verified
INV003693,2/24/2025,102886,SIP,8697,Madhya Pradesh,Bhopal,B30,36-45,Male,25.2,Net Banking,Pending
INV002892,2/24/2025,100016,Redemption,78119,West Bengal,Kolkata,T30,18-25,Male,4.4,Net Banking,Pending
INV003213,2/24/2025,120842,SIP,8468,Uttar Pradesh,Lucknow,T30,26-35,Male,21.3,Cheque,Verified
INV003004,2/24/2025,119092,SIP,6292,Tamil Nadu,Chennai,T30,46-55,Female,34.6,UPI,Verified
INV001916,2/24/2025,120844,SIP,514,Haryana,Gurugram,T30,26-35,Male,11,Net Banking,Verified
INV000007,2/24/2025,118632,SIP,2856,Uttar Pradesh,Kanpur,B30,26-35,Male,21.9,UPI,Verified
INV002927,2/24/2025,119092,SIP,16290,Punjab,Amritsar,B30,56+,Male,29.1,Net Banking,Verified
INV000877,2/24/2025,119599,Redemption,438883,Telangana,Hyderabad,T30,36-45,Female,15.8,Net Banking,Verified
INV000918,2/25/2025,119092,SIP,459,Delhi,Gurugram,T30,26-35,Male,23.2,Net Banking,Verified
INV004127,2/25/2025,120505,SIP,14706,Madhya Pradesh,Indore,T30,36-45,Female,27.3,Net Banking,Verified
INV000080,2/25/2025,120844,SIP,2812,Telangana,Hyderabad,T30,26-35,Male,12.4,UPI,Verified
INV000442,2/25/2025,118634,SIP,2512,Delhi,Noida,T30,26-35,Male,16.2,UPI,Verified
INV000904,2/25/2025,118636,Redemption,216385,West Bengal,Kolkata,T30,36-45,Male,55,Mandate,Verified
INV004090,2/25/2025,149324,SIP,7760,Tamil Nadu,Coimbatore,B30,36-45,Female,28.6,UPI,Verified
INV000180,2/25/2025,125497,SIP,523,Tamil Nadu,Coimbatore,B30,46-55,Female,24.7,UPI,Verified
INV001410,2/25/2025,119095,Lumpsum,214523,Maharashtra,Mumbai,T30,46-55,Male,26.5,UPI,Verified
INV004032,2/25/2025,102885,SIP,409,West Bengal,Kolkata,T30,46-55,Male,55.5,Mandate,Verified
INV003391,2/25/2025,120842,Redemption,437914,West Bengal,Kolkata,T30,26-35,Male,20.2,Net Banking,Verified
